ALBACETE	ALBACETE	ALBACETE	2006	PG_CAMPOLLANO-P._2-CT,_S.N.	D	-1.874972	39.012583	1.229	0	0	1.369	0	1.159	1.229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-V:_06:00-22:00;_S:_07:30-15:30;_D:_09:00-15:00	L-V:_06:00-22:00_(A);_S:_07:30-15:30_(A);_D:_09:00-15:00_(A)
ALBACETE	ALBACETE	ALBACETE	2006	CARRETERA_N-322_KM._359	D	-1.845083	39.033139	1.259	0	0	1.379	0	1.169	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	dm	L-V:_07:00-21:00;_S-D:_09:00-14:00	Sin_datos
ALBACETE	ALBACETE	ALBACETE	2099	CARRETERA_NACIONAL_301_KM._256	D	-1.831639	38.929389	1.149	0	0	0	0	1.039	0	0	0	0	0	0	0	0	0	0	0	INPEALSA	P	dm	L-V:_06:00-22:00;_S:_06:00-14:00;_D:_09:00-21:00	L-V:_06:00-22:00_(P);_S:_06:00-14:00_(P);_D:_09:00-21:00_(P)
ALBACETE	ALBACETE	ALBACETE	2004	CARRETERA_N-322_KM._349	D	-1.919778	38.970167	1.239	0	0	1.339	0	1.149	1.229	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	SANTA_ANA	2328	AVENIDA_PRINCIPE,_2	D	-1.994028	38.900944	1.259	0	0	1.379	0	1.159	1.249	0.833	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_08:00-16:00	L-D:_08:00-16:00_(A)
ALBACETE	ALBACETE	SALOBRAL_(EL)	2140	CM._3203_km_14,1	D	-1.9205	38.867556	1.16	0	0	1.32	0	1.059	0	0.62	0	0	0	0	0	0	0	0	0	LOZANO	P	dm	L-S:_07:00-21:30;_D:_09:00-14:00	L-S:_07:00-21:30_(P);_D:_09:00-14:00_(P)
ALBACETE	ALBACETE	ALBACETE	2007	AUTOVIA_A-31_KM._69	I	-1.891361	39.031528	1.259	0	0	1.389	0	1.179	1.229	0	0	0	0	0	0	0.729	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	ALBACETE	ALBACETE	2007	MADRID-CARTAGENA_km_248,5	D	-1.845278	38.971722	1.239	0	1.279	1.359	0	1.169	1.259	0	0	0	0	0	0	0	0	0	0	REPSOL._LOS_ANGELES_DE_LA_MANCHA,_S.L.	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	ALBACETE	ALBACETE	2007	MADRID-CARTAGENA_km_248,5	I	-1.845306	38.971778	1.239	0	1.279	1.359	0	1.169	1.259	0	0	0	0	0	0	0	0	0	0	LOS_ANGELES_DE_LA_MANCHA	P	OM	L-V:_06:00-22:00	L-V:_06:00-22:00_(A)
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_3ª_ESQUINA_C/_F_Nº3,_3	N	-1.885694	39.009417	1.119	0	0	0	0	1.029	0	0	0	0	0	0	0	0	0	0	0	FAST_&_GAS	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_PRIMERA,_S/N	D	-1.882056	39.022139	1.049	0	0	0	0	0.949	0	0	0	0	0	0	0	0	0	0	0	GMOIL	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2007	CALLE_C/_AUTOVIA_C/V_AVD._SEXTA,_S/N	D	-1.888083	39.029583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874	0.722	0	NATURGY_ES__GNV_ALBACETE	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2007	POLIGONO_AVDA._3ª,_ESQUINA_C/AUTOVIA,_69	D	-1.874333	39.018	1.149	0	0	1.269	0	1.069	1.149	0	0	0	0	0	0	0	0	0	0	ENERCOM_CARBURANTES	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2007	CARRETERA_C-M_332_KM._2,6	D	-1.831611	38.998111	1.209	0	0	1.329	0	1.129	1.199	0.899	0	0	0	0	0	0	0	0	0	INLOCOR_S.L._"CEPSA"	P	dm	L-D:_06:00-23:30	L-D:_06:00-23:30_(A)
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_PRIMERA,_94	N	-1.893944	39.016361	1.149	0	0	0	0	1.039	1.089	0	0	0	0	0	0	0	0	0	0	INPEALSA	P	dm	L-V:_06:00-22:00;_S:_06:00-14:00	S:_06:00-14:00_(A)
ALBACETE	ALBACETE	ALBACETE	2007	SECTOR_PARCELA_T-3_LOCAL52,_14	N	-1.878111	39.009639	1.115	0	0	1.209	0	1.059	1.087	0	0	0	0	0	0	0	0	0	0	ALCAMPO	P	dm	L-S:_06:00-23:00;_D:_08:00-23:00	L-S:_06:00-23:00_(A);_D:_08:00-23:00_(A)
ALBACETE	ALBACETE	ALBACETE	2007	POLIGONO_CAMPOLLANO,_55	N	-1.871361	39.015444	1.209	0	0	1.319	0	1.119	1.199	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-V:_06:00-22:00;_S:_06:00-21:30;_D:_06:30-21:00	Sin_datos
